 38522
 32466
 17284
 22466
 22849
 21751
 16599
 26545
  6528
 33568
 35057
 29714
 14515
 18353
 13886
 24513
 17542
 35065
 41712
 37739
  8850
 37681
 27252
 13019
 36662
 10458
  9288
 15494
 36801
 23575
 12735
 40872
 12376
 40115
 29667
 48658
 26751
 27752
 12505
 13273
 12567
  3510
 19124
  6926
 30312
 32440
 25891
 22147
 11816
  8787
 37864
 22222
 26996
 31442
 31691
 16851
 20235
 41518
 13144
 29150
 17730
 39919
 17899
  9515
 32046
 16590
 39315
 36051
 22176
 36219
 55627
 17369
 37959
 25012
 12065
 45290
 10834
 21114
 19762
 29383
 26324
 16279
 35217
 33288
 24521
 10092
 20545
 40802
 33802
 34699
 37772
 20989
 10295
  2889
 22582
 50450
 37875
 15310
  4566
 23248
  6000
 61290
 35430
 35268
 14718
 50864
 23488
 17814
 25752
 22510
 22174
 35890
 40854
 17508
 13339
 16526
 24214
 24213
  9404
  9211
 31361
 27174
 42679
 20432
 28988
 10353
 17610
 20133
 33511
 28173
 26795
 26081
 17801
 32897
 23118
 22019
 16673
 28728
 54866
 37918
 22741
 18760
 38731
 13608
 33675
 52169
 34756
 29612
 17948
 20917
  9458
  7135
 39077
 12708
 18012
 17113
 20902
 21942
 14443
 45714
 15415
 29526
 20441
  2374
 33560
 26087
 19571
 26931
 19906
 23107
  9058
  5663
 46384
 58953
 14223
 11326
 15024
 23418
 34598
 43958
 22454
  8319
 48707
 39545
 25239
  7093
 16311
 23816
 17907
 16333
 34405
 22178
 41507
 29635
 48923
 46577
 50589
 15624
 54612
 29766
 27048
 19553
 32833
 23825
  9735
 21505
  8344
 32372
 10610
 40204
 23008
 19190
 15071
 13146
 53669
  8826
 24394
 24028
 39392
 31510
 20096
 16789
  3583
 34526
 14951
 33389
 17644
  7652
 23981
 20200
 29060
 42966
 46959
 18766
 22278
 29564
 28058
 23187
 35818
 14530
 24389
 11222
 29356
 38815
 31343
 10454
 40462
 16532
  5559
 21241
  7906
 36290
 29377
 12868
 30660
  3032
 15287
 28569
  7564
 74129
 11099
  9423
 46794
 36930
 37551
 14381
 34261
 17814
 49997
 40278
 17292
 20511
 38979
 51928
 53916
 11684
  9076
 23079
  4787
 42569
  8129
 15844
 43697
 32528
 17815
 33694
 36776
 14259
 49129
 33796
 26314
 21201
 50277
 44563
 39871
 36258
 14122
 59687
 18728
 25159
 22092
 33381
 10167
 16565
 26530
 70092
 22957
  4507
  6961
 34439
 21800
 36384
  7392
 10492
 20495
 25259
 20447
 11896
 29488
 40202
 29443
 42694
 26044
 16778
 12223
 39920
 48637
 58326
  8269
  4391
 34485
 15033
 19669
 19679
 16822
 25846
 36671
 11053
 48792
  9425
 28627
 17278
  5263
 42830
 34567
 21827
 24297
 31130
 37164
 30552
 30928
 19790
 22278
 12808
 24497
 13929
 37801
 23512
 17002
 24409
 64502
 59670
 17786
 16044
 15201
  6285
  8777
 33333
 42943
  6830
 28336
 30992
 16331
 33000
 20103
 30366
 16304
 25994
 29888
 29764
 36434
 22200
 31860
 29246
 29275
 33167
 14329
 19150
